,,,,,,Type,,Date,,Num,,Memo,,Name,,Account,,Qty,,Sales Price,,Amount,,Balance
,,,,,,Invoice,,04/17/2015,,12111,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,644.00
,,,,,,Invoice,,05/15/2015,,12330,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,672.00
,,,,,,Invoice,,06/10/2015,,12541,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,700.00
,,,,,,Invoice,,07/15/2015,,12762,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,728.00
,,,,,,Invoice,,09/04/2015,,13147,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,756.00
,,,,,,Invoice,,09/04/2015,,13148,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,784.00
,,,,,,Invoice,,11/04/2015,,13560,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,812.00
,,,,,,Invoice,,11/20/2015,,13628,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,840.00
,,,,,,Invoice,,02/05/2016,,14131,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,868.00
,,,,,,Invoice,,04/08/2016,,14521,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,28.00,,56.00,,924.00
,,,,,,Invoice,,05/27/2016,,14892,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,952.00
,,,,,,Invoice,,07/01/2016,,15125,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,980.00
,,,,,,Invoice,,08/05/2016,,15385,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,008.00"
,,,,,,Invoice,,08/16/2016,,15442,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,036.00"
,,,,,,Invoice,,10/07/2016,,15855,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,064.00"
,,,,,,Invoice,,11/30/2016,,16222,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,092.00"
,,,,,,Invoice,,12/23/2016,,16358,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,120.00"
,,,,,,Invoice,,02/03/2017,,16618,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,148.00"
,,,,,,Invoice,,03/03/2017,,16791,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,176.00"
,,,,,,Invoice,,04/12/2017,,16975,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,204.00"
,,,,,,Invoice,,05/05/2017,,17117,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,232.00"
,,,,,,Invoice,,05/31/2017,,17262,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,260.00"
,,,,,,Invoice,,06/09/2017,,17305,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,288.00"
,,,,,,Invoice,,08/07/2017,,17592,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,316.00"
,,,,,,Invoice,,08/25/2017,,17648,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,344.00"
,,,,,,Invoice,,09/29/2017,,17882,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,372.00"
,,,,,,Invoice,,12/04/2017,,18167,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,400.00"
,,,,,,Invoice,,12/20/2017,,18213,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,428.00"
,,,,,,Invoice,,01/26/2018,,18358,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,456.00"
,,,,,,Invoice,,02/23/2018,,18514,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,484.00"
,,,,,,Invoice,,03/26/2018,,18690,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,512.00"
,,,,,,Invoice,,04/02/2018,,18726,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,540.00"
,,,,,,Invoice,,05/11/2018,,18922,,Simoniz Almond Pearl Lotion Soap 4/1 GAL,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,"1,568.00"
,,,Total **DO NOT USE**SZ-C50215004 (use item# L05606 instead Simoniz Almond Pearl Lotion ...,,,,,,,,,,,,,,,56.00,,,,"1,568.00",,"1,568.00"
,,,C504 (Nation - Foaming Hair & Body Shampoo 1000ml. Refill packed 6 per case.),,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,01/07/2020,,22600,,Nation - Foaming Hair & Body Shampoo 1000ml. Refill packed 6 per case.,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,51.00,,51.00,,51.00
,,,Total C504 (Nation - Foaming Hair & Body Shampoo 1000ml. Refill packed 6 per case.),,,,,,,,,,,,,,,1.00,,,,51.00,,51.00
,,,IP-5065-FL1000 (Inopak Hair & Body Foam wash 6/1000ml),,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,06/26/2013,,7825,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,100.00
,,,,,,Invoice,,07/31/2013,,8032,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,150.00
,,,,,,Invoice,,07/31/2013,,8033,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,200.00
,,,,,,Invoice,,08/14/2013,,8191,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,300.00
,,,,,,Invoice,,09/25/2013,,8416,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,350.00
,,,,,,Invoice,,10/09/2013,,8548,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,400.00
,,,,,,Invoice,,10/23/2013,,8592,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,450.00
,,,,,,Invoice,,11/05/2013,,8726,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,500.00
,,,,,,Invoice,,11/12/2013,,8755,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,550.00
,,,,,,Invoice,,12/12/2013,,8930,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,650.00
,,,,,,Invoice,,12/31/2013,,9032,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,700.00
,,,,,,Invoice,,01/15/2014,,9079,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,750.00
,,,,,,Invoice,,01/21/2014,,9100,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,800.00
,,,,,,Invoice,,02/20/2014,,9267,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,850.00
,,,,,,Invoice,,02/25/2014,,9285,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,900.00
,,,,,,Invoice,,03/13/2014,,9411,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,950.00
,,,,,,Invoice,,03/18/2014,,9415,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,000.00"
,,,,,,Invoice,,03/26/2014,,9509,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,050.00"
,,,,,,Invoice,,04/08/2014,,9585,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,100.00"
,,,,,,Invoice,,04/22/2014,,9649,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,150.00"
,,,,,,Invoice,,05/01/2014,,9773,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,200.00"
,,,,,,Invoice,,05/20/2014,,9852,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,250.00"
,,,,,,Invoice,,06/06/2014,,10028,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,300.00"
,,,,,,Invoice,,06/20/2014,,10089,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,350.00"
,,,,,,Invoice,,07/11/2014,,10272,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,400.00"
,,,,,,Invoice,,07/24/2014,,10395,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,450.00"
,,,,,,Invoice,,08/01/2014,,10427,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,500.00"
,,,,,,Invoice,,08/20/2014,,10519,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,550.00"
,,,,,,Invoice,,09/05/2014,,10680,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,600.00"
,,,,,,Invoice,,09/19/2014,,10747,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,650.00"
,,,,,,Invoice,,10/10/2014,,10925,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,700.00"
,,,,,,Invoice,,10/31/2014,,11098,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,750.00"
,,,,,,Invoice,,10/31/2014,,11101,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"1,850.00"
,,,,,,Invoice,,11/21/2014,,11190,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"1,900.00"
,,,,,,Invoice,,12/19/2014,,11473,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,000.00"
,,,,,,Invoice,,01/14/2015,,11552,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,050.00"
,,,,,,Invoice,,01/30/2015,,11685,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,100.00"
,,,,,,Invoice,,02/06/2015,,11713,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,150.00"
,,,,,,Invoice,,03/23/2015,,11942,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,200.00"
,,,,,,Invoice,,04/06/2015,,12072,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,300.00"
,,,,,,Invoice,,04/10/2015,,12090,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,350.00"
,,,,,,Invoice,,04/17/2015,,12111,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,400.00"
,,,,,,Invoice,,05/15/2015,,12330,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,500.00"
,,,,,,Invoice,,05/29/2015,,12455,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,550.00"
,,,,,,Invoice,,06/12/2015,,12547,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,600.00"
,,,,,,Invoice,,06/30/2015,,12690,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,650.00"
,,,,,,Invoice,,07/22/2015,,12778,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,700.00"
,,,,,,Invoice,,08/05/2015,,12931,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,750.00"
,,,,,,Invoice,,08/07/2015,,12935,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,850.00"
,,,,,,Invoice,,08/07/2015,,12936,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"2,900.00"
,,,,,,Invoice,,09/30/2015,,13335,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,000.00"
,,,,,,Invoice,,10/23/2015,,13443,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,100.00"
,,,,,,Invoice,,12/02/2015,,13740,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,150.00"
,,,,,,Invoice,,12/04/2015,,13749,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,200.00"
,,,,,,Invoice,,12/23/2015,,13812,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,250.00"
,,,,,,Invoice,,01/08/2016,,13949,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,300.00"
,,,,,,Invoice,,01/22/2016,,13990,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,350.00"
,,,,,,Invoice,,02/05/2016,,14131,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,400.00"
,,,,,,Invoice,,02/26/2016,,14290,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,500.00"
,,,,,,Invoice,,03/23/2016,,14461,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,600.00"
,,,,,,Invoice,,04/22/2016,,14571,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,700.00"
,,,,,,Invoice,,05/13/2016,,14758,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,750.00"
,,,,,,Invoice,,06/03/2016,,14932,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,800.00"
,,,,,,Invoice,,06/17/2016,,14984,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,32.00,,32.00,,"3,832.00"
,,,,,,Invoice,,07/01/2016,,15125,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,882.00"
,,,,,,Invoice,,09/02/2016,,15599,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,932.00"
,,,,,,Invoice,,09/22/2016,,15700,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"3,982.00"
,,,,,,Invoice,,10/14/2016,,15875,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,032.00"
,,,,,,Invoice,,11/11/2016,,16080,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"4,132.00"
,,,,,,Invoice,,12/05/2016,,16237,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,182.00"
,,,,,,Invoice,,12/23/2016,,16358,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,232.00"
,,,,,,Invoice,,01/20/2017,,16570,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"4,332.00"
,,,,,,Invoice,,02/17/2017,,16662,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,382.00"
,,,,,,Invoice,,03/13/2017,,16810,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,432.00"
,,,,,,Invoice,,03/31/2017,,16938,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,482.00"
,,,,,,Invoice,,04/14/2017,,16979,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,532.00"
,,,,,,Invoice,,05/12/2017,,17138,,Inopak Hair & Body Foam wash 6/1000ml - **SUB W/ #IP-5062***,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,582.00"
,,,,,,Invoice,,05/19/2017,,17231,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,632.00"
,,,,,,Invoice,,06/16/2017,,17329,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,682.00"
,,,,,,Invoice,,07/21/2017,,17484,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"4,782.00"
,,,,,,Invoice,,08/25/2017,,17648,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,832.00"
,,,,,,Invoice,,08/25/2017,,17651,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,882.00"
,,,,,,Invoice,,09/25/2017,,17790,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,932.00"
,,,,,,Invoice,,10/20/2017,,17937,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"4,982.00"
,,,,,,Invoice,,10/27/2017,,18015,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"5,082.00"
,,,,,,Invoice,,11/20/2017,,18141,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,132.00"
,,,,,,Invoice,,12/20/2017,,18213,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,182.00"
,,,,,,Invoice,,12/29/2017,,18308,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"5,282.00"
,,,,,,Invoice,,01/26/2018,,18359,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"5,382.00"
,,,,,,Invoice,,01/26/2018,,18360,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,432.00"
,,,,,,Invoice,,02/09/2018,,18484,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"5,532.00"
,,,,,,Invoice,,04/02/2018,,18726,,2Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"5,632.00"
,,,,,,Invoice,,05/11/2018,,18922,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,682.00"
,,,,,,Invoice,,06/08/2018,,19068,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,732.00"
,,,,,,Invoice,,06/25/2018,,19160,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,782.00"
,,,,,,Invoice,,07/09/2018,,19219,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,832.00"
,,,,,,Invoice,,07/13/2018,,19243,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,882.00"
,,,,,,Invoice,,08/30/2018,,19459,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,932.00"
,,,,,,Invoice,,09/07/2018,,19557,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"5,982.00"
,,,,,,Invoice,,09/25/2018,,19619,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,032.00"
,,,,,,Invoice,,10/18/2018,,19801,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,082.00"
,,,,,,Invoice,,10/29/2018,,19859,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,132.00"
,,,,,,Invoice,,11/28/2018,,20071,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,182.00"
,,,,,,Invoice,,12/14/2018,,20145,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"6,282.00"
,,,,,,Invoice,,01/28/2019,,20359,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,332.00"
,,,,,,Invoice,,01/28/2019,,20360,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,382.00"
,,,,,,Invoice,,03/13/2019,,20694,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,432.00"
,,,,,,Invoice,,04/17/2019,,20907,,Inopak Hair & Body Foam wash 6/1000ml,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,"6,482.00"
